zip,region,dog_patients,dog_enet_predictions,total_popE,median_incomeE,median_ageE,median_rentE,pct_seniors_65p,pct_poverty,pct_bach_plus,pct_renter,pct_white,pct_hispanic,pct_non_english,pct_unemployed
75063,DFW,46,37.13433196960064,44570,106909,33.8,1562,0.06264303343055867,0.06978836335829791,0.7056610112548295,0.6268503171972338,0.22023782813551718,0.07240296163338568,0.5789228086548617,0.03824170401743493
75065,DFW,6,12.249693372932496,12787,95403,39.1,1594,0.09548760459842028,0.02978289834626538,0.3384118190212373,0.25871717606543265,0.8282630796903104,0.27019629311019006,0.2078651685393258,0.026796894565489608
75067,DFW,50,138.55271493683102,67117,75224,34.2,1425,0.08871075882414292,0.0776041588638032,0.33938742611499195,0.6292753194947182,0.5425004097322585,0.32267532815829075,0.35931786609609273,0.03813282328160182
75068,DFW,69,154.45117508031595,68074,119464,35.3,2062,0.07860563504421658,0.06750117674747,0.42201121153186133,0.1791326789252961,0.5262214648764579,0.2186737961629991,0.28382264639888755,0.04616473406282323
75069,DFW,28,53.26733243993436,39048,74967,39.3,1438,0.1819555418971522,0.14825438664495955,0.34943083822007587,0.4726749132796649,0.7413952059004303,0.30805675066584715,0.29429590495856683,0.02235006618470624
75070,DFW,26,70.1404574799882,57516,101188,36,1712,0.0913832672647611,0.043464638200839005,0.557378833646284,0.45597745750184776,0.5803080881841575,0.1324848737742541,0.25221444355722267,0.041846286488483805
75071,DFW,48,79.54129275506197,66298,124763,37.6,1946,0.1102446529307068,0.05688590480003696,0.4760641339402118,0.24052418437457343,0.6462940058523635,0.16163383510814805,0.24382076997735358,0.040537410238591615
75074,DFW,56,125.41270708880441,51443,78441,34.5,1544,0.10565091460451373,0.12398921832884097,0.4064720281807869,0.470215251126314,0.5296347413642284,0.35310926656687985,0.4559596253297057,0.0410484668644906
75075,DFW,36,25.733216324439404,37032,89081,41.7,1561,0.20884640311082306,0.05937177327319167,0.4857994781960492,0.40308219178082194,0.696100669691078,0.1433895009721322,0.2770486190367496,0.042843987786555515
75076,DFW,0,2.0549368715299203,8536,71910,47.3,1378,0.19634489222118087,0.041237113402061855,0.18309424649082215,0.20810096859407104,0.8938612933458294,0.04076850984067479,0.0484340859431901,0.052542730533867904
75078,DFW,19,21.673611434184675,40513,178254,35.7,2089,0.07886357465504899,0.026490888326133374,0.6371756185878092,0.10224418020432088,0.6873842963986868,0.10280650655345198,0.18641377668439008,0.042505054394916725
75080,DFW,60,119.88058661427829,52184,86341,31.6,1708,0.12216388164954775,0.1457315320494395,0.5432196418401569,0.4686234285413708,0.6253640962747202,0.21251724666564464,0.2792042657916325,0.04748672130570896
75081,DFW,81,29.859852424989388,36493,88161,35.6,1646,0.1359438796481517,0.0956426116838488,0.428060522696011,0.4907533023920029,0.5617789713095662,0.1802811498095525,0.3758575433991529,0.04063553201733269
75082,DFW,35,16.62677059384628,29386,108869,37.9,1813,0.12233716735860614,0.06139782378824573,0.6359665427509293,0.4986047275114905,0.5624106717484516,0.08749064180221874,0.37531397035412317,0.06435351531077385
75087,DFW,159,31.53314014703045,40201,124583,39,1556,0.14758339344792418,0.03205532698957571,0.4804325632396869,0.1756956674885523,0.7670704708838089,0.16987139623392453,0.10546771720162873,0.03992640294388224
75088,DFW,111,28.83303504104256,27143,101995,39.5,1899,0.1443834506134178,0.07342787140841933,0.33367983367983367,0.2190988011575031,0.6788859006005231,0.2011199941052942,0.17685709789109227,0.03620656799847551
75089,DFW,146,39.350429297530255,34974,119332,37.8,1724,0.09266883970949849,0.07599931377594785,0.4013489285409374,0.20353748680042238,0.5008577800651913,0.221850517527306,0.2949576761463979,0.04406676165275799
75090,DFW,3,24.270144584454524,25788,56323,34.6,992,0.1359547076159454,0.15315724308708212,0.13114250614250614,0.3710837781387793,0.6837676438653637,0.33065767023421744,0.2949664429530201,0.04893194237456532
75092,DFW,5,10.480949275010556,26588,62741,41.3,1143,0.19629156010230178,0.08634949540936337,0.2898263293310463,0.4480944990515606,0.8082969760794343,0.08917556792537987,0.08415130476418486,0.02707957228162755
75093,DFW,29,33.380623063045334,47069,121360,42.8,1698,0.1797361320614417,0.05746045318512185,0.67191964672266,0.41134788189987165,0.6251248167583761,0.0930761222885551,0.3078926102181916,0.03584598913517586
75094,DFW,18,9.615812328063669,23370,152461,39.5,2454,0.10278134360290972,0.04347266329070466,0.5168272688048324,0.08928571428571429,0.47402652973898163,0.02879760376551134,0.3861289173789174,0.047849841381741275
75098,DFW,152,81.07582937440351,65655,112198,35,1844,0.089284898332191,0.05176524530032096,0.40027785225084694,0.21257038356032532,0.6248724392658594,0.18221003731627447,0.27453886693017127,0.03472090566855347
75104,DFW,127,173.8112149686688,49291,84760,35.3,1677,0.1110547564464101,0.09735042030657656,0.275520030816641,0.2937192118226601,0.3166298107159522,0.2620762410987807,0.22443132862312598,0.06769289974985569
75115,DFW,121,210.87480332213136,56012,81895,41.2,1414,0.15371706062986504,0.08179280846744962,0.29025060966118404,0.29815458416956286,0.17831893165750196,0.18469256587874028,0.14414329394888825,0.0775578095952513
75116,DFW,104,96.18737481729703,20145,57245,36,1339,0.16515264333581534,0.09342092066994283,0.19157619157619157,0.39148689735051395,0.42040208488458675,0.4664184661206255,0.34454792800334866,0.09402156842215474
75125,DFW,117,67.98184849766132,6920,63684,38.7,1098,0.13901734104046243,0.15911409004808394,0.11100853911839373,0.2345050878815911,0.49248554913294795,0.6232658959537573,0.50877480728227,0.04007455731593663
75126,DFW,1033,140.3914635751602,67852,101456,32.1,1786,0.06580498732535518,0.07376115295266561,0.32791058526887457,0.19673902828681514,0.5812208925308023,0.2116665684136061,0.1909640685817222,0.04804829191705917
75134,DFW,91,100.92302819012376,20179,65114,31,1483,0.0940086228257099,0.10301820902968321,0.20250881364269901,0.2512775587677033,0.171267158927598,0.24991327617820505,0.23984855136084282,0.04321775856988508
75137,DFW,77,87.29796640223186,20013,81160,39.2,1727,0.15180132913606156,0.10957877379703193,0.27298850574712646,0.3203797092850786,0.38899715185129663,0.3773047519112577,0.31904174928988693,0.05912543625538904
75141,DFW,33,81.23229567669843,4510,45213,26.4,1440,0.0647450110864745,0.23809523809523808,0.08329862557267805,0.5312735493594575,0.26518847006651886,0.46895787139689576,0.4402324993682082,0.0401985111662531
75146,DFW,95,78.67989852541942,24089,68001,33.4,1502,0.08742579600647599,0.19117023981018558,0.2246704967894559,0.4152831743789003,0.1898376852505293,0.18904894350118312,0.15739465711925094,0.08773545416492257
75149,DFW,467,243.38177210111445,59371,64858,33.6,1314,0.10976739485607452,0.1326966787664959,0.12188524590163935,0.3482800363159487,0.4646544609321049,0.4697579626416938,0.3986910379490517,0.042905271502179945
75150,DFW,310,224.9367469391742,63895,66265,34.1,1322,0.13163784333672432,0.11240749488269564,0.1819685078236833,0.499934586367799,0.4896157758823069,0.4752797558494405,0.4503765465303927,0.05332797566085933
75152,DFW,95,13.800134683110818,5859,81772,35.2,1461,0.08619218296637651,0.09967460181537935,0.17914951989026062,0.20637408568443052,0.7977470558115719,0.3504010923365762,0.2100251527128998,0.05042290175666884
75154,DFW,307,84.81715812439548,48510,95035,36.8,1362,0.11364667078952793,0.09550898822945326,0.28689320388349515,0.1503701319600901,0.5110904968047825,0.24131106988249845,0.18024799736639963,0.056275192736664974
75159,DFW,642,53.10487105318275,22751,69301,35.9,1219,0.13129093226671354,0.1297838540413036,0.13492822966507176,0.2037409182253826,0.5795349654960221,0.47633071073798955,0.3939163136097491,0.07112157183790421
75165,DFW,451,62.82080750274486,48970,83970,33.9,1371,0.14090259342454564,0.08753883617432194,0.26915501905972045,0.3483508114125022,0.6834388401061875,0.2501939963242802,0.16145054945054949,0.035902516346344365
75167,DFW,109,13.64653663523033,13421,117254,37.5,1862,0.09239251918634975,0.03149076221108535,0.3247599451303155,0.09770114942528736,0.7325832650324119,0.1978243051933537,0.11457200559266734,0.042862760519071966
75172,DFW,33,31.90212231305555,5378,63003,34.4,1199,0.1216065451840833,0.1851055512118843,0.06273381294964028,0.3527746319365798,0.41595388620304946,0.47954629973968016,0.4685798072894847,0.06334841628959276
75181,DFW,223,61.760936572447584,27980,107734,31.2,1463,0.08473909935668335,0.07922509758565852,0.20647673196959396,0.10464092566972708,0.3737312365975697,0.36812008577555394,0.3748112232731897,0.02979117668020811
75182,DFW,31,2.9378061070613293,7873,152632,43.1,999,0.1455607773402769,0.0723993395147974,0.5765326044513862,0.15472560975609756,0.6048520259113426,0.06668360218468182,0.2209792050539615,0.058563792702765516
75189,DFW,343,31.83186014004567,38261,114068,35.4,1732,0.08977810302919421,0.05053735255570118,0.2733220256845166,0.10047217276879016,0.723007762473537,0.24259690023784009,0.1790805115781171,0.03810923340680872
75201,DFW,77,23.969319450833613,17985,102891,31.7,1923,0.062329719210453154,0.15589332442514336,0.6715616289346659,0.8858780614903595,0.6892966360856269,0.1421740339171532,0.15880697805289812,0.03276089828269485
75202,DFW,12,18.28651499787139,2421,113843,33.4,2002,0.08798017348203221,0.051174496644295304,0.6665103189493433,0.7230671736375158,0.7026022304832714,0.20487401900041305,0.17092924126172204,0.014300306435137897
75203,DFW,84,81.19741817207672,16265,43376,33.3,1070,0.11374116200430372,0.2999815168504713,0.17367958605877185,0.6420051579626048,0.43867199508146326,0.5547494620350446,0.5126190317640008,0.09482196426242337
75204,DFW,116,54.29091288512072,31627,88142,30.9,1736,0.05147500553324691,0.12467120900015845,0.6787649191413092,0.7956616276661834,0.6545989186454612,0.2036867233692731,0.23467720857292207,0.049753056432677516
75205,DFW,23,14.04651425814811,25212,180698,33.1,2203,0.11649214659685864,0.08337828119381517,0.8026854649211145,0.40320832430088877,0.8381722989052832,0.09201967317150563,0.12454394693200666,0.04773610340179209
75206,DFW,107,59.66897629009726,38432,84784,30.9,1610,0.07022793505412156,0.1156842685134178,0.7171748599875545,0.7159549311448046,0.6989487926727727,0.15029142381348876,0.2072390385043401,0.0383021294840646
75207,DFW,18,11.985355456860272,8029,88655,32.6,1807,0.021048698468053306,0.11114764879973693,0.3053943083675492,0.9897216274089936,0.4638186573670445,0.23875949682401296,0.2494706688255075,0.03796586555207245
75208,DFW,192,161.5534524439768,29992,75699,35.5,1408,0.12476660442784743,0.11975987658461332,0.3752913752913753,0.44625380376675716,0.641004267804748,0.5826887169911976,0.44523005487547485,0.042546119328569054
75209,DFW,17,15.667413396871108,14208,116477,39.7,1715,0.14660754504504506,0.03775191598069827,0.6847200657594301,0.38057159780838146,0.7687218468468469,0.12887105855855857,0.18028190360715368,0.023937693276829687
75210,DFW,57,57.62279636003113,8750,26822,26.6,910,0.10765714285714285,0.2688,0.04957414282594453,0.7079677079677079,0.27554285714285714,0.4417142857142857,0.39580814187827484,0.09296028880866426
75211,DFW,431,903.0664725812593,73948,53614,31.1,1129,0.09920484664899659,0.20195112419924355,0.12686952037132543,0.46734847478638153,0.5227592362200465,0.7859036079407151,0.6923512336719884,0.06651723171756795
75212,DFW,215,198.04641146108298,27045,47089,30.6,1022,0.10419670918838972,0.23258938568336196,0.14093830334190233,0.45554100702297345,0.4301719356627842,0.6801996672212979,0.5988811303034015,0.07375968353387176
